Partner Name,Partner ID,Description,Website,Certifications Count,Country,City
N/A,0010h00001jFRD4AAO,"As a leading provider of media solutions, we provide efficient workflows and reliable systems that leverage Sony's technological expertise as well as years of experience and expertise. We also focus on the development of cloud services, providing system consulting, design, construction, and operational support for AWS. In addition, we are focusing on a SaaS business called ”Creators' Cloud”.",https://www.sony.jp/professional/,83,Japan,N/A
N/A,0010h00001jFXtPAAW,Citra Solutions,citras.io,1,Australia,N/A
N/A,0010h00001kLzlMAAS,Nationwide IT Services,nw-its.com,13,United States,N/A
N/A,0010h00001kM1EBAA0,"Buildable is driven by a peerless passion for our work. Our nimble, versatile team of full-stack engineers, creatives, and developers is ready to work together to innovate your next solution, augment your staff to support your development goals and build tools that advance your vision now and into the future.",buildableworks.com,8,United States,N/A
N/A,0010h00001kMFR8AAO,NexSpec LLC,nexspec.com,8,United States,N/A
N/A,0010h00001kMNpRAAW,Applogika LLC,applogika.com,11,United States,N/A
N/A,0010h00001kMTJGAA4,"ARV is a venture building arm of PTTEP to innovate and develop new technologies for scale up as new S-Curves. Our ARV Innovation Platform, with our partners, has created AI & Robotics solutions covering air, land, and sea applications",arv.co.th,20,Thailand,N/A
N/A,0010h00001kMVkoAAG,"Fat Potato specialise in high-quality software solutions for major projects in on-premise and cloud computing environments. They specialise in systems design, CICD, system security, and Kubernetes, and offer training in Java and Spring Boot practices. They have a strong track record in the defence sector and are known for their commitment to exceptional results and customer satisfaction.",fat-potato.co.uk,14,United Kingdom,N/A
N/A,0010h00001kMdcCAAS,Elastique,elastique.nl,12,Netherlands,N/A
N/A,0010h00001kMeoNAAS,"Wibu-Systems is a global pioneer in cutting-edge cybersecurity and software licensing. Our solutions safeguard IP within digital assets and amplify monetization opportunities across diverse industries. The interoperable modules of our comprehensive suite defend the business of software publishers and intelligent device manufacturers against piracy, reverse engineering, and cyberattacks.",wibu.com,0,Germany,N/A
N/A,0010h00001kMg2pAAC,"Oi Electric Co.,Ltd.",ooi.co.jp,0,Japan,N/A
N/A,0010h00001kMjwaAAC,We are a system development company headquartered in Okayama.We develop various systems and solutions esplecially focus on cloud-based business. See below for company details. https://www.s-enter.com/,s-enter.com,133,Japan,N/A
N/A,0010h00001kMvI8AAK,"eftax Co,. Ltd.",eftax.co.jp,5,Japan,N/A
N/A,0010h00001kMy5oAAC,深圳建广数字科技邮箱公司,jgdt.com,4,China,N/A
N/A,0010h00001kMzpEAAS,Bear Cognition Inc,bearcognition.com,13,United States,N/A
N/A,0010h00001kNLinAAG,Tenup Software Services LLP,www.tenupsoft.com,8,India,N/A
N/A,0010h00001kNPvEAAW,ManyDesigns srl,manydesigns.com,4,Italy,N/A
N/A,0010h00001kNVRbAAO,"Creative-web Co.,Ltd.",creative-web.co.jp,8,Japan,N/A
N/A,0010h00001kNWe5AAG,"OUR CAPABILITIES: Cloud Optimization, Digital Transformation, Legacy Modernization, Application Development, DevSecOps, Quality Engineering, Data Analytics, and UI/UX Design. OUR PRODUCT: AKSCEL - a unique AI Platform that automates development and data transformation tasks. OUR TEAM: Experienced and certified professionals. Have successfully delivered a diverse portfolio of services.",arshil.net,7,United States,N/A
N/A,0010h00001kNnUUAA0,PlanNet21 Communications Ltd,www.plannet21.ie,5,Ireland,N/A
N/A,0010h00001kO2ypAAC,"We are a Team of Cloud experts focused on providing high-end Cloud services based on cloud technology. Rayn’s mission is to provide services that will help your business adopt Cloud technology and run your Cloud infrastructure efficiently, securely, and optimally based on the AWS Cloud platform.",rayn.group,8,Singapore,N/A
N/A,0010h00001kO5WSAA0,TechSur Solutions LLC,techsur.solutions,6,United States,N/A
N/A,0010h00001kTDPZAA4,"Visionist, Inc.",visionistinc.com,13,United States,N/A
N/A,0010h00001kTYFUAA4,"d-fine is a European consulting firm with a focus on analytical and quantitative topics and the development of sustainable technological solutions. The combination of our STEM-educated staff and our extensive practical experience in the areas of digitalisation and cloud computing enables us to efficiently realise our customers' requests, from strategy development to conception and implementation.",d-fine.de,49,Germany,N/A
N/A,0010h00001kTcGoAAK,"Our teams are a diverse group of customer facing technical experts and business-facing consultants, all with the same objective and united by the same goal: to help our clients prepare for attack and stand side-by-side with them when it happens.",adarma.com,7,United Kingdom,N/A
N/A,0010h00001kTfNOAA0,Mako IT Lab Pvt Ltd,makoitlab.com,4,India,N/A
N/A,0018W00001wt7bKQAQ,"With over 30 years of global experience, Miratech is a leading CX/CCaaS solutions provider. As an AWS Select Partner, we specialize in Amazon Connect, offering a comprehensive suite of services to optimize your customer journey. From contact center modernization to AI-powered customer engagement, we deliver tailored solutions to drive business growth and exceptional customer experiences.",miratechgroup.com,26,United States,N/A
N/A,0018W00001wtX5AQAU,Ready-built team. Instant start with coordination.,pinely.eu,7,Czech Republic,N/A
N/A,0018W00001wuUOpQAM,President Technology Corp,ptc-nec.com.tw,9,Taiwan,N/A
N/A,0018W00001wvhYfQAI,"We offer a breadth of digital transformation consulting services to help you transform and modernize to unlock business value. The consulting-led portfolio includes enterprise blockchain, multi-cloud deployments, Web3, tokenization, digital assets, customer experience, Cloud & DevOps, AI & Automation, and Cyber Security.",chainyard.com,13,United States,N/A
N/A,0018W00001wvuCFQAY,"As an AWS Accredited Solutions Partner, York IE helps companies reduce their cloud computing expenses during the product development process. With York IE’s Product Strategy and Development services, companies work with world-class strategists, developers and designers to create roadmaps and build products on AWS that drive business growth.",york.ie,6,United States,N/A
N/A,0018W00001ww7ArQAI,INITS Limited •Operating Since 2009 •Indigenous •Enablers Core Services •Software Development Services •Technical Resourcing •Consultancy •Vast Experience in several economic sectors and industries in Nigeria and Across Africa •Meeting the specific business needs of our partners or clients with an eye on the usability & scalability of solutions for years to come. •Regulatory Compliance,initsng.com,8,Nigeria,N/A
N/A,0018W00001wwWgzQAE,"We are Guida, a Cloud Native and Kubernetes managed services provider based in the Netherlands. We love to help software companies with the journey to Cloud Native and the adoption of Kubernetes. We provide exceptional support and have expertise with cloud, containers, ci/cd, infrastructure as code, and security.",guida.nl,4,Netherlands,N/A
N/A,0018W0000208xlgQAA,"BJIT is a global software development and IT services company, created as a joint enterprise between Japanese and Bangladeshi entities. We serve enterprise, SME, and start-up customers to build, optimize or scale their internal business software as well as their software products. We have two decades of experience serving global enterprise customers and we're CMMI3 & ISO 27001:2022 certified.",bjitgroup.com,21,Bangladesh,N/A
N/A,0018W0000209KcQQAU,"TRIO SYSTEM PLANS CO.,LTD",triogrp.com,12,Japan,N/A
N/A,0018W0000209ar1QAA,深圳市前海环娱网络科技有限公司,qianhaihuanyu.com,10,China,N/A
N/A,0018W0000209bdtQAA,"We are experts in the development of intelligent software solutions that help to improve a company‘s products and processes. Our goal is to create products that make life easier for users – intelligently, safely and sustainably. The results are long-term, partnership-based client relationships, individual business models and solutions that create sustainable value.",doubleslash.de,14,Germany,N/A
N/A,0018W000020AU0bQAG,Corrected Cloud,correctedcloud.au,11,Australia,N/A
N/A,0018W000020BEfaQAG,acxhange,acxhange.com,7,United States,N/A
N/A,0018W000020BKNMQA4,"If you seek to increase your business value, lets team up. Since 2002 we are consolidate as a strategic technology ally for our clients, working in partnership and offering them a cost-competitive full stack technologies services, applying cutting-edge work methodologies and building leadership with qualified professionals. We maximize the commercial value of our clients.",interfaz.io,56,Costa Rica,N/A
N/A,0018W000020Bef8QAC,Achroma.Inc,achroma.co.jp,31,Japan,N/A
N/A,0018W000020BqiaQAC,"Pioneers in data and analytics, ADA transforms businesses by leveraging data and AI to drive growth. We specialize in Data Monetization, Ecommerce & Marketing Analytics, and NextGen Customer Experience. As leaders in composable CDP implementation in Asia we empower companies to unlock new revenue, enhance operational efficiency, and deliver impactful customer experiences across digital channels.",ada-asia.com,6,Malaysia,N/A
N/A,0018W0000236tMCQAY,"We're not just another IT company—we're pioneers in Cloud, DevOps and Technology. With a proven track record of delivering cutting-edge solutions and driving digital transformation for our business partners, we're trusted advisors in the ever-evolving landscape of technology. With a commitment to excellence and a culture of collaboration, we're redefining the future of IT for our partners.",magicorn.co.uk,15,United Kingdom,N/A
N/A,0018W0000237oU6QAI,"Osedea is a sought-after software development company that blends ingenuity, technical prowess, and heart to help you create the future you envision for your company. The solutions we build come to life through true teamwork with you. We specialize in really listening, diving deep into the core of your business, and crafting the perfect creative solution to meet and exceed your needs.",osedea.com,7,Canada,N/A
N/A,0018W0000237ofSQAQ,"With 10+ years offering Data & Analytics solutions, including Managed Services, Project Outsourcing, Staff Growth, Training and Consulting to fit the needs of small businesses and multinational corporations, Clear Tech provides companies a competitive advantage by unlocking the true value of data to create meaningful, actionable and timely business insights",clear-tech.com,10,United States,N/A
N/A,0018W000023ARZ8QAO,"Synergo Group provides consulting and engineering services in the Cloud. We are specializing in Cloud Adoption, Cloud Migration and Kubernetes. If you are looking to migrate to cloud technologies or improve your Cloud design, our team of AWS-certified experts brings the know-how to help you achieve your goals.",synergo.group,7,Canada,N/A
